AGE,SCHOOL TYPE,GENDER,CASTE,FAMILY INCOME,OCCUPATION,MARRIED(YES/NO),ACADEMIC MARKS,NO OF SIBLINGS,WORK(YES/NO),CLASS,LOCATION,DROPOUT
18,PVT,F,GEN,292791,TEACHER,YES,61,1,NO,10,URBAN,N
15,GOVT,M,OBC,103520,TEACHER,NO,62,1,YES,5,RURAL,Y
10,GOVT,M,OBC,68526,LABOUR,YES,89,5,NO,3,RURAL,Y
17,PVT,M,ST,151641,LABOUR,NO,75,2,NO,4,RURAL,N
16,PVT,F,GEN,300000,BUSINESS,NO,89,1,NO,9,URBAN,N
14,GOVT,M,SC,120295,LABOUR,NO,66,3,YES,4,RURAL,Y
17,GOVT,M,OBC,59000,LABOUR,NO,58,5,YES,3,RURAL,Y
15,PVT,F,GEN,239283,ACCOUNTANT,NO,89,2,YES,9,RURAL,Y
12,GOVT,M,ST,91214,LABOUR,NO,58,5,YES,4,RURAL,Y
11,GOVT,F,GEN,92255,LABOUR,YES,77,5,NO,3,RURAL,N
18,PVT,F,GEN,288005,ACCOUNTANT,YES,88,1,NO,11,URBAN,N
13,GOVT,M,SC,59000,LABOUR,NO,75,5,YES,3,RURAL,Y
14,GOVT,M,OBC,102531,LABOUR,NO,72,2,NO,3,RURAL,Y
18,PVT,F,GEN,274650,BUSINESS,YES,89,1,NO,8,URBAN,N
13,GOVT,M,SC,95728,LABOUR,NO,76,3,YES,3,RURAL,Y
11,GOVT,F,ST,90341,TEACHER,NO,83,3,NO,3,URBAN,N
18,PVT,F,GEN,300000,OTHERS,NO,83,1,NO,10,RURAL,N
15,GOVT,M,GEN,95155,LABOUR,NO,76,2,YES,3,RURAL,Y
12,GOVT,M,GEN,147177,LABOUR,NO,66,5,YES,3,RURAL,Y
17,PVT,F,GEN,300000,FARMER,NO,89,2,NO,11,RURAL,N
11,GOVT,M,ST,118661,LABOUR,NO,55,3,YES,3,RURAL,Y
11,GOVT,M,SC,137605,LABOUR,NO,60,3,YES,4,RURAL,Y
16,PVT,F,GEN,109639,ACCOUNTANT,NO,66,1,NO,9,URBAN,N
11,GOVT,M,OBC,59000,LABOUR,YES,61,4,YES,3,RURAL,Y
12,GOVT,M,GEN,123341,LABOUR,NO,68,2,YES,12,RURAL,Y
12,GOVT,F,GEN,59000,OTHERS,YES,70,3,NO,3,RURAL,Y
17,PVT,F,GEN,157681,BUSINESS,NO,89,1,NO,9,URBAN,N
16,PVT,F,GEN,161230,ACCOUNTANT,YES,63,1,NO,8,URBAN,N
18,GOVT,F,GEN,129609,TEACHER,NO,87,2,YES,12,RURAL,N
18,PVT,F,GEN,209439,BUSINESS,YES,75,1,NO,8,URBAN,N
16,GOVT,M,SC,65101,LABOUR,NO,63,5,YES,3,RURAL,Y
17,GOVT,F,GEN,205231,OTHERS,NO,82,1,NO,9,RURAL,N
11,GOVT,M,OBC,99179,TEACHER,NO,65,2,YES,3,RURAL,Y
16,GOVT,M,GEN,97864,LABOUR,YES,63,4,YES,3,RURAL,Y
13,GOVT,M,SC,59686,ACCOUNTANT,YES,63,4,YES,4,RURAL,Y
11,GOVT,M,GEN,95858,LABOUR,NO,55,4,YES,4,RURAL,Y
14,GOVT,M,ST,119625,LABOUR,NO,76,5,YES,5,RURAL,Y
15,GOVT,F,SC,91770,LABOUR,YES,66,4,NO,3,URBAN,Y
17,GOVT,M,GEN,263993,TEACHER,YES,87,2,NO,8,URBAN,N
18,PVT,F,GEN,261372,BUSINESS,NO,89,1,NO,7,URBAN,N
14,GOVT,M,SC,59000,FARMER,NO,55,5,YES,3,RURAL,Y
12,GOVT,M,ST,73982,LABOUR,YES,62,2,YES,3,RURAL,Y
17,GOVT,F,GEN,190334,OTHERS,NO,64,2,NO,10,RURAL,N
17,PVT,M,GEN,185895,ACCOUNTANT,NO,75,1,NO,11,URBAN,Y
17,PVT,F,SC,256340,TEACHER,YES,89,2,NO,9,URBAN,N
13,GOVT,M,OBC,90691,LABOUR,NO,57,4,NO,3,RURAL,Y
18,GOVT,F,GEN,278874,OTHERS,YES,89,2,NO,9,URBAN,Y
18,PVT,F,OBC,256559,FARMER,NO,89,1,NO,11,RURAL,N
18,PVT,M,GEN,300000,ACCOUNTANT,NO,87,2,NO,9,URBAN,N
18,PVT,M,GEN,90866,FARMER,NO,86,2,NO,11,URBAN,N
15,GOVT,M,OBC,76344,TEACHER,NO,76,2,NO,11,RURAL,Y
17,PVT,F,GEN,73025,BUSINESS,YES,88,1,NO,9,URBAN,N
12,GOVT,M,OBC,63930,LABOUR,NO,55,4,YES,3,RURAL,Y
18,GOVT,M,SC,91483,BUSINESS,YES,65,5,YES,3,RURAL,N
18,PVT,F,GEN,300000,ACCOUNTANT,NO,88,3,NO,10,RURAL,N
14,GOVT,M,OBC,103442,ACCOUNTANT,NO,57,5,NO,3,RURAL,Y
17,GOVT,M,GEN,72570,TEACHER,YES,65,2,NO,4,RURAL,Y
12,GOVT,M,ST,132413,LABOUR,YES,55,5,NO,3,RURAL,Y
18,GOVT,F,GEN,300000,ACCOUNTANT,NO,75,2,NO,12,RURAL,N
16,GOVT,F,GEN,203562,ACCOUNTANT,YES,81,2,NO,9,URBAN,N
18,PVT,F,GEN,206953,LABOUR,NO,78,1,NO,4,URBAN,N
12,GOVT,M,SC,79316,OTHERS,YES,63,5,YES,5,RURAL,Y
16,PVT,F,GEN,283752,TEACHER,NO,89,2,NO,8,URBAN,N
14,GOVT,M,ST,59822,ACCOUNTANT,NO,58,5,YES,4,RURAL,Y
16,PVT,M,GEN,85763,BUSINESS,YES,87,2,NO,10,URBAN,N
14,GOVT,M,SC,85682,LABOUR,NO,63,3,YES,4,RURAL,Y
11,GOVT,M,GEN,126492,LABOUR,NO,73,2,YES,4,URBAN,Y
18,GOVT,F,GEN,300000,LABOUR,NO,88,1,NO,10,RURAL,Y
18,GOVT,M,OBC,95849,OTHERS,YES,75,2,NO,11,RURAL,N
15,GOVT,M,SC,129727,LABOUR,NO,55,3,YES,4,RURAL,Y
14,GOVT,M,SC,86128,LABOUR,YES,70,4,YES,4,RURAL,N
12,GOVT,M,SC,114223,FARMER,NO,58,3,NO,3,RURAL,Y
14,GOVT,M,GEN,124401,LABOUR,NO,55,2,NO,3,RURAL,Y
17,PVT,F,GEN,148901,TEACHER,NO,86,2,NO,10,RURAL,N
12,GOVT,M,SC,106167,TEACHER,NO,55,5,YES,3,RURAL,Y
13,GOVT,F,ST,95267,LABOUR,YES,80,4,NO,3,URBAN,N
16,PVT,F,GEN,172030,OTHERS,YES,84,1,NO,10,URBAN,N
17,GOVT,F,SC,76789,TEACHER,YES,63,4,YES,3,RURAL,Y
9,GOVT,M,OBC,115352,LABOUR,NO,77,4,NO,3,URBAN,Y
12,GOVT,M,SC,102607,FARMER,NO,58,2,YES,8,RURAL,Y
15,PVT,M,GEN,129453,LABOUR,NO,60,2,NO,11,URBAN,N
10,GOVT,M,GEN,129325,LABOUR,YES,73,4,NO,3,RURAL,Y
12,PVT,F,GEN,238465,LABOUR,YES,72,2,NO,9,URBAN,Y
13,GOVT,M,OBC,94947,LABOUR,NO,60,3,YES,5,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,YES,85,2,NO,9,URBAN,Y
11,GOVT,F,GEN,72485,LABOUR,YES,76,3,NO,3,URBAN,N
16,PVT,F,GEN,228793,TEACHER,NO,87,2,NO,9,URBAN,Y
18,PVT,F,GEN,193313,ACCOUNTANT,NO,82,2,NO,9,URBAN,N
14,GOVT,M,SC,116341,FARMER,NO,61,3,YES,5,RURAL,Y
15,GOVT,M,GEN,108540,OTHERS,NO,55,3,NO,3,RURAL,Y
18,GOVT,F,ST,96530,TEACHER,YES,74,2,NO,3,URBAN,N
18,PVT,F,GEN,300000,OTHERS,NO,89,1,NO,9,URBAN,N
11,GOVT,M,SC,59000,LABOUR,YES,55,5,YES,3,RURAL,Y
18,GOVT,M,GEN,91002,BUSINESS,NO,63,3,NO,4,RURAL,Y
12,GOVT,M,OBC,103582,LABOUR,NO,57,5,NO,3,RURAL,Y
18,PVT,M,GEN,119161,ACCOUNTANT,NO,77,1,NO,9,RURAL,N
12,GOVT,M,OBC,96122,OTHERS,NO,61,4,YES,4,RURAL,Y
18,GOVT,F,GEN,96228,OTHERS,YES,75,2,NO,4,URBAN,N
17,PVT,F,GEN,241790,LABOUR,NO,89,1,NO,10,RURAL,Y
12,GOVT,M,SC,63508,LABOUR,NO,62,5,YES,3,RURAL,Y
18,GOVT,M,GEN,114945,ACCOUNTANT,NO,64,2,NO,9,URBAN,Y
15,GOVT,M,OBC,78799,LABOUR,NO,58,4,YES,4,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,82,1,NO,3,URBAN,N
17,GOVT,M,GEN,106249,ACCOUNTANT,YES,63,2,NO,3,URBAN,N
10,GOVT,M,OBC,59000,LABOUR,NO,55,4,YES,3,URBAN,Y
14,GOVT,F,SC,98652,LABOUR,NO,73,4,NO,4,URBAN,N
10,PVT,M,ST,59000,TEACHER,NO,76,2,NO,4,RURAL,N
14,GOVT,M,GEN,59000,OTHERS,NO,64,4,YES,4,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,NO,80,1,NO,11,RURAL,N
15,GOVT,M,OBC,236473,OTHERS,NO,64,1,YES,10,RURAL,Y
13,GOVT,M,GEN,76625,ACCOUNTANT,NO,73,3,NO,3,URBAN,Y
17,PVT,F,ST,206146,ACCOUNTANT,NO,81,2,NO,9,URBAN,N
9,GOVT,M,OBC,106344,FARMER,NO,64,3,NO,3,RURAL,Y
13,GOVT,M,OBC,99831,LABOUR,NO,72,2,YES,4,RURAL,Y
18,GOVT,M,GEN,300000,ACCOUNTANT,NO,89,2,NO,8,URBAN,N
15,GOVT,F,OBC,117111,FARMER,YES,74,4,NO,3,URBAN,N
12,GOVT,M,SC,111314,FARMER,NO,59,4,YES,5,RURAL,Y
18,PVT,M,GEN,115756,LABOUR,YES,57,3,YES,10,URBAN,Y
17,PVT,F,GEN,250626,ACCOUNTANT,NO,86,1,NO,8,URBAN,N
18,GOVT,F,GEN,90869,OTHERS,NO,60,3,NO,10,RURAL,N
16,GOVT,F,SC,93852,LABOUR,NO,77,4,NO,10,URBAN,N
17,PVT,F,GEN,256435,BUSINESS,YES,89,2,NO,10,URBAN,N
16,PVT,F,GEN,180229,TEACHER,NO,89,1,NO,10,URBAN,N
11,GOVT,M,SC,126222,FARMER,NO,73,5,YES,4,RURAL,Y
16,PVT,F,GEN,104374,OTHERS,NO,89,1,NO,10,URBAN,N
18,GOVT,M,ST,143182,LABOUR,NO,76,3,NO,5,URBAN,Y
13,GOVT,M,SC,90920,LABOUR,NO,83,5,YES,4,RURAL,Y
18,GOVT,F,GEN,300000,ACCOUNTANT,NO,89,2,NO,11,URBAN,N
17,PVT,F,GEN,74090,TEACHER,NO,89,1,NO,7,URBAN,N
18,GOVT,M,ST,159783,LABOUR,NO,74,1,NO,4,RURAL,Y
18,PVT,F,GEN,169656,FARMER,NO,89,1,NO,10,URBAN,N
12,GOVT,M,OBC,59000,LABOUR,NO,61,5,NO,3,RURAL,Y
18,PVT,F,GEN,98417,LABOUR,YES,68,4,NO,4,URBAN,N
18,PVT,F,GEN,238194,BUSINESS,YES,86,1,NO,11,URBAN,Y
13,GOVT,M,OBC,87028,TEACHER,YES,73,4,YES,3,RURAL,Y
17,GOVT,M,OBC,79137,LABOUR,NO,60,3,YES,5,RURAL,Y
17,PVT,F,SC,300000,BUSINESS,NO,85,2,NO,9,URBAN,N
14,GOVT,M,OBC,65447,LABOUR,YES,66,5,NO,3,URBAN,Y
17,GOVT,M,GEN,75193,OTHERS,NO,77,2,YES,5,RURAL,Y
12,GOVT,M,ST,73602,TEACHER,NO,55,4,YES,4,RURAL,Y
17,GOVT,F,OBC,222302,LABOUR,NO,89,1,NO,10,URBAN,N
16,PVT,M,OBC,85935,TEACHER,NO,57,4,YES,4,RURAL,Y
17,PVT,F,GEN,300000,LABOUR,NO,89,1,NO,9,URBAN,N
18,PVT,F,GEN,238530,OTHERS,NO,89,1,NO,11,RURAL,N
14,GOVT,M,ST,59000,LABOUR,NO,70,4,YES,3,RURAL,Y
17,GOVT,M,GEN,300000,BUSINESS,NO,89,1,NO,11,RURAL,N
17,PVT,F,GEN,269843,BUSINESS,NO,89,1,NO,10,URBAN,N
18,PVT,M,GEN,124107,LABOUR,NO,67,2,NO,3,RURAL,N
18,GOVT,M,OBC,111611,FARMER,YES,58,2,NO,4,URBAN,Y
18,GOVT,M,GEN,215096,BUSINESS,YES,63,3,NO,8,RURAL,Y
13,GOVT,M,OBC,94586,FARMER,NO,59,4,YES,4,RURAL,Y
11,GOVT,M,OBC,59000,LABOUR,NO,71,5,YES,3,RURAL,Y
17,GOVT,F,SC,205498,LABOUR,NO,63,3,YES,5,URBAN,N
10,GOVT,M,GEN,82589,LABOUR,NO,61,4,YES,3,RURAL,Y
14,PVT,M,OBC,90903,OTHERS,NO,75,3,YES,4,RURAL,Y
14,GOVT,M,OBC,105705,TEACHER,NO,61,4,YES,3,RURAL,Y
12,GOVT,M,GEN,100933,OTHERS,YES,66,3,NO,4,RURAL,Y
18,PVT,F,GEN,285558,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
13,GOVT,M,GEN,74980,LABOUR,NO,75,5,NO,3,RURAL,Y
15,PVT,F,GEN,272906,BUSINESS,NO,89,1,NO,9,RURAL,N
18,PVT,F,GEN,172604,OTHERS,NO,89,2,NO,10,URBAN,N
13,GOVT,M,SC,59000,LABOUR,NO,59,4,YES,4,RURAL,Y
18,GOVT,M,GEN,113539,ACCOUNTANT,YES,82,2,NO,9,RURAL,Y
16,PVT,F,GEN,253824,ACCOUNTANT,NO,89,1,YES,11,RURAL,N
18,GOVT,M,SC,123310,ACCOUNTANT,NO,76,1,NO,12,URBAN,Y
14,GOVT,M,GEN,115541,LABOUR,NO,62,3,YES,11,RURAL,Y
14,GOVT,M,SC,111453,TEACHER,NO,75,5,YES,4,RURAL,Y
15,GOVT,M,ST,66690,LABOUR,NO,73,4,NO,4,RURAL,Y
14,GOVT,F,SC,63972,LABOUR,YES,58,4,NO,4,URBAN,N
14,PVT,F,GEN,224100,TEACHER,YES,86,2,NO,7,RURAL,N
16,GOVT,M,SC,300000,OTHERS,NO,61,2,YES,5,RURAL,Y
16,GOVT,M,GEN,271492,ACCOUNTANT,NO,89,1,YES,10,RURAL,N
17,PVT,F,GEN,281144,TEACHER,NO,88,3,NO,8,URBAN,N
17,PVT,M,GEN,132812,BUSINESS,YES,74,2,NO,11,URBAN,N
18,GOVT,F,GEN,76364,LABOUR,YES,64,2,YES,3,RURAL,Y
18,GOVT,M,GEN,59000,LABOUR,NO,60,5,YES,3,RURAL,Y
15,GOVT,M,GEN,105503,LABOUR,YES,63,2,NO,4,URBAN,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,89,2,NO,9,URBAN,N
10,GOVT,M,ST,110652,LABOUR,NO,58,4,YES,4,RURAL,Y
17,PVT,M,GEN,300000,ACCOUNTANT,YES,84,1,NO,10,RURAL,N
18,PVT,F,GEN,152206,ACCOUNTANT,YES,87,1,NO,9,URBAN,N
13,GOVT,M,SC,119027,LABOUR,NO,55,5,YES,3,RURAL,Y
18,PVT,F,GEN,276354,LABOUR,NO,89,1,NO,10,URBAN,N
16,GOVT,M,SC,65368,OTHERS,NO,60,2,NO,5,RURAL,N
13,GOVT,M,GEN,80204,TEACHER,YES,75,5,NO,3,RURAL,Y
10,GOVT,M,GEN,59000,OTHERS,NO,71,4,NO,3,RURAL,Y
18,PVT,F,GEN,287788,ACCOUNTANT,NO,85,1,NO,9,RURAL,N
18,PVT,F,GEN,183608,BUSINESS,NO,88,1,NO,9,RURAL,N
15,PVT,M,GEN,97282,BUSINESS,NO,81,3,NO,8,URBAN,N
13,GOVT,M,SC,103398,TEACHER,NO,75,4,YES,4,RURAL,Y
15,GOVT,M,SC,76373,LABOUR,NO,55,4,YES,5,RURAL,Y
18,PVT,F,OBC,114973,TEACHER,NO,83,2,NO,10,URBAN,Y
18,GOVT,M,OBC,300000,LABOUR,NO,56,2,YES,3,URBAN,Y
16,GOVT,M,ST,111812,FARMER,YES,73,3,NO,5,RURAL,Y
11,GOVT,M,OBC,70322,LABOUR,NO,55,5,YES,3,RURAL,Y
11,GOVT,M,SC,91991,LABOUR,NO,70,5,YES,4,RURAL,Y
14,GOVT,M,OBC,119198,LABOUR,NO,57,4,YES,4,RURAL,Y
17,PVT,F,GEN,299107,OTHERS,NO,85,2,YES,10,RURAL,N
17,GOVT,M,SC,104563,FARMER,NO,64,1,NO,12,RURAL,Y
17,PVT,F,GEN,300000,OTHERS,NO,89,1,YES,9,RURAL,N
18,GOVT,M,OBC,149888,BUSINESS,YES,89,4,YES,12,RURAL,Y
14,GOVT,M,GEN,109056,LABOUR,NO,62,3,YES,5,RURAL,Y
12,PVT,F,GEN,96015,ACCOUNTANT,NO,72,1,NO,8,RURAL,N
14,GOVT,M,ST,91647,LABOUR,YES,76,4,YES,3,RURAL,Y
18,GOVT,F,GEN,155820,OTHERS,NO,85,1,YES,10,RURAL,N
14,GOVT,M,OBC,76376,FARMER,NO,64,3,YES,4,RURAL,Y
12,GOVT,M,GEN,275252,ACCOUNTANT,YES,77,1,NO,3,URBAN,Y
18,PVT,M,GEN,99570,ACCOUNTANT,YES,78,3,NO,10,URBAN,N
17,PVT,F,GEN,113410,ACCOUNTANT,NO,89,3,NO,8,URBAN,N
17,PVT,F,GEN,300000,BUSINESS,NO,85,2,NO,9,URBAN,N
12,GOVT,M,SC,64596,LABOUR,NO,55,4,YES,4,RURAL,Y
13,GOVT,M,OBC,77122,OTHERS,YES,73,4,YES,4,RURAL,Y
15,GOVT,M,OBC,135654,TEACHER,NO,73,3,YES,4,RURAL,Y
15,GOVT,M,ST,103733,LABOUR,NO,55,5,YES,3,RURAL,Y
18,PVT,F,GEN,173419,ACCOUNTANT,YES,87,1,NO,9,RURAL,N
18,GOVT,M,GEN,90891,ACCOUNTANT,YES,68,2,YES,11,RURAL,N
17,PVT,F,GEN,89903,LABOUR,NO,78,1,NO,9,URBAN,N
16,PVT,F,GEN,300000,BUSINESS,NO,89,1,NO,10,URBAN,N
14,GOVT,F,ST,123710,TEACHER,NO,64,1,YES,4,RURAL,N
11,GOVT,M,OBC,92299,FARMER,NO,70,4,YES,3,RURAL,Y
11,GOVT,M,SC,100253,TEACHER,NO,55,4,NO,3,RURAL,Y
16,PVT,F,GEN,300000,OTHERS,NO,89,1,NO,10,URBAN,N
13,GOVT,M,SC,75434,LABOUR,YES,75,3,NO,3,URBAN,Y
18,PVT,F,GEN,121149,ACCOUNTANT,YES,89,1,NO,9,URBAN,N
11,GOVT,M,ST,67743,TEACHER,NO,63,5,YES,3,RURAL,Y
12,GOVT,F,SC,90534,LABOUR,YES,67,4,YES,3,URBAN,N
18,PVT,F,GEN,146637,TEACHER,NO,70,1,NO,3,RURAL,N
15,GOVT,M,OBC,121388,OTHERS,NO,57,3,YES,3,RURAL,Y
15,GOVT,M,GEN,128395,LABOUR,NO,86,1,NO,8,RURAL,Y
16,PVT,F,GEN,296938,BUSINESS,YES,88,1,NO,10,URBAN,N
17,GOVT,M,GEN,188815,ACCOUNTANT,NO,65,1,YES,12,RURAL,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,85,1,NO,9,URBAN,N
18,PVT,F,OBC,194913,ACCOUNTANT,NO,86,1,NO,10,URBAN,Y
18,PVT,F,GEN,207109,ACCOUNTANT,YES,89,2,NO,10,URBAN,N
11,GOVT,M,OBC,94325,FARMER,NO,74,4,NO,4,RURAL,Y
17,GOVT,F,OBC,94031,OTHERS,NO,84,1,NO,10,URBAN,N
18,PVT,F,GEN,257898,ACCOUNTANT,NO,89,1,NO,12,RURAL,N
18,PVT,F,GEN,237626,FARMER,YES,60,3,NO,9,URBAN,Y
15,GOVT,M,OBC,59000,TEACHER,YES,60,4,YES,3,RURAL,Y
17,GOVT,F,OBC,94767,BUSINESS,NO,72,1,YES,12,RURAL,N
18,GOVT,F,OBC,109509,TEACHER,NO,68,2,YES,4,RURAL,Y
18,PVT,F,GEN,243697,BUSINESS,YES,89,2,NO,9,URBAN,N
10,GOVT,M,SC,59000,LABOUR,NO,74,5,NO,3,RURAL,Y
13,GOVT,M,OBC,109227,OTHERS,NO,65,1,YES,5,RURAL,Y
12,GOVT,M,OBC,91061,TEACHER,NO,75,5,YES,5,RURAL,Y
13,GOVT,M,SC,59000,OTHERS,NO,55,4,YES,3,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,88,2,NO,9,URBAN,N
12,GOVT,M,GEN,83938,LABOUR,NO,77,1,NO,4,RURAL,Y
10,GOVT,M,OBC,59000,LABOUR,NO,62,5,YES,3,URBAN,Y
15,GOVT,M,SC,63032,LABOUR,NO,75,3,YES,4,RURAL,Y
11,PVT,M,GEN,118547,LABOUR,YES,55,4,NO,3,URBAN,Y
18,PVT,F,ST,124681,ACCOUNTANT,NO,65,1,NO,12,RURAL,N
13,GOVT,F,GEN,75025,TEACHER,YES,74,1,NO,9,URBAN,Y
12,GOVT,M,SC,59000,LABOUR,NO,58,4,YES,3,RURAL,Y
9,PVT,M,GEN,116366,LABOUR,YES,67,5,NO,3,RURAL,Y
17,PVT,F,GEN,165158,BUSINESS,YES,86,1,NO,8,URBAN,N
17,GOVT,M,GEN,213755,BUSINESS,NO,89,2,NO,10,RURAL,N
14,GOVT,F,SC,98753,LABOUR,NO,60,2,YES,4,URBAN,N
13,PVT,F,GEN,144026,OTHERS,NO,75,2,YES,10,RURAL,Y
12,GOVT,M,GEN,107922,TEACHER,NO,76,3,YES,5,URBAN,Y
12,GOVT,M,ST,127298,LABOUR,NO,60,2,YES,3,RURAL,Y
11,GOVT,F,GEN,202380,LABOUR,NO,71,1,YES,4,RURAL,Y
17,PVT,F,GEN,227286,BUSINESS,NO,86,1,NO,11,URBAN,N
14,GOVT,M,GEN,98551,LABOUR,NO,74,3,NO,3,URBAN,Y
12,PVT,M,GEN,60365,TEACHER,YES,75,3,YES,5,RURAL,Y
17,GOVT,M,OBC,109122,TEACHER,NO,66,3,YES,4,RURAL,N
15,GOVT,M,GEN,59018,LABOUR,YES,55,4,NO,3,URBAN,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,74,1,NO,12,RURAL,N
13,PVT,M,ST,103858,TEACHER,NO,75,3,NO,3,RURAL,Y
12,GOVT,M,SC,59000,LABOUR,YES,59,4,YES,3,RURAL,Y
18,PVT,F,GEN,274438,ACCOUNTANT,NO,83,1,NO,8,URBAN,N
11,GOVT,M,SC,59000,LABOUR,NO,56,5,NO,3,RURAL,Y
16,GOVT,M,GEN,128970,TEACHER,NO,74,3,NO,11,RURAL,Y
13,GOVT,F,SC,59000,TEACHER,NO,76,4,YES,3,URBAN,N
18,PVT,M,GEN,265044,OTHERS,YES,89,1,NO,10,URBAN,N
18,PVT,F,GEN,256153,LABOUR,NO,88,1,NO,10,URBAN,N
15,PVT,F,GEN,110556,LABOUR,NO,87,2,NO,3,URBAN,N
18,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
18,PVT,M,OBC,112733,FARMER,NO,89,2,NO,10,RURAL,Y
17,GOVT,M,GEN,97687,FARMER,NO,62,2,YES,5,RURAL,N
18,PVT,F,GEN,240110,BUSINESS,YES,86,1,NO,8,URBAN,N
17,GOVT,F,GEN,116047,ACCOUNTANT,NO,89,1,NO,9,RURAL,N
18,PVT,F,GEN,168392,ACCOUNTANT,YES,86,1,NO,10,URBAN,Y
18,PVT,F,GEN,299225,BUSINESS,YES,84,2,NO,8,URBAN,N
18,GOVT,F,GEN,75531,LABOUR,YES,61,2,NO,10,RURAL,Y
16,GOVT,F,GEN,121785,ACCOUNTANT,NO,86,1,YES,9,URBAN,N
13,GOVT,M,SC,101378,TEACHER,YES,60,3,YES,3,RURAL,Y
16,PVT,F,GEN,227558,ACCOUNTANT,NO,89,1,NO,8,URBAN,N
18,PVT,F,GEN,136019,ACCOUNTANT,NO,89,2,NO,10,RURAL,N
16,PVT,F,GEN,293574,BUSINESS,NO,89,3,NO,9,URBAN,N
10,GOVT,M,SC,87324,OTHERS,NO,74,5,YES,4,RURAL,Y
14,GOVT,M,SC,59000,LABOUR,NO,61,5,YES,3,RURAL,Y
9,GOVT,M,ST,130054,TEACHER,NO,63,4,YES,4,RURAL,Y
13,GOVT,M,OBC,59000,FARMER,NO,56,4,YES,4,RURAL,Y
12,PVT,F,ST,119506,ACCOUNTANT,YES,72,4,NO,9,URBAN,Y
18,GOVT,F,OBC,289047,BUSINESS,YES,88,1,NO,10,RURAL,N
18,PVT,F,ST,130587,BUSINESS,NO,89,1,NO,9,URBAN,N
14,GOVT,M,SC,94210,FARMER,NO,68,5,YES,5,RURAL,Y
17,GOVT,M,GEN,300000,ACCOUNTANT,YES,81,2,NO,8,URBAN,Y
17,GOVT,M,GEN,268480,BUSINESS,NO,69,4,YES,10,RURAL,Y
18,PVT,M,GEN,130455,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
13,GOVT,M,ST,121944,LABOUR,NO,55,3,NO,5,RURAL,Y
11,GOVT,M,OBC,84635,LABOUR,NO,70,4,YES,3,RURAL,Y
14,GOVT,M,OBC,59000,LABOUR,YES,55,4,YES,3,RURAL,Y
9,GOVT,M,OBC,75453,LABOUR,NO,61,4,YES,3,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,YES,75,2,NO,9,URBAN,N
14,GOVT,M,SC,60890,LABOUR,NO,61,3,YES,3,RURAL,Y
12,GOVT,M,ST,101185,TEACHER,NO,59,4,NO,3,RURAL,Y
12,GOVT,F,GEN,116703,OTHERS,NO,64,3,YES,3,RURAL,Y
18,GOVT,F,GEN,223669,BUSINESS,NO,74,1,YES,12,RURAL,N
17,GOVT,F,GEN,77901,BUSINESS,NO,87,1,NO,7,URBAN,Y
12,GOVT,F,GEN,107401,ACCOUNTANT,NO,58,4,NO,8,RURAL,N
18,PVT,F,GEN,121421,OTHERS,NO,89,1,NO,10,URBAN,N
13,GOVT,M,SC,80376,BUSINESS,NO,71,3,NO,3,RURAL,Y
16,GOVT,F,GEN,90168,TEACHER,NO,73,4,YES,4,URBAN,Y
13,GOVT,M,OBC,160400,TEACHER,NO,89,2,YES,11,RURAL,Y
12,GOVT,M,ST,102862,LABOUR,NO,76,4,NO,4,RURAL,Y
18,PVT,F,GEN,288963,ACCOUNTANT,NO,88,2,YES,10,RURAL,N
18,GOVT,F,GEN,116971,ACCOUNTANT,NO,87,1,YES,11,URBAN,Y
11,GOVT,M,GEN,141119,LABOUR,NO,63,4,NO,4,RURAL,Y
15,GOVT,F,SC,82073,LABOUR,YES,64,4,YES,9,URBAN,N
11,PVT,M,SC,69099,TEACHER,NO,55,5,NO,3,RURAL,Y
13,GOVT,M,OBC,68464,OTHERS,NO,57,2,YES,5,URBAN,Y
11,GOVT,M,GEN,105638,OTHERS,NO,55,3,YES,6,RURAL,Y
13,GOVT,M,OBC,240080,OTHERS,NO,88,4,YES,4,RURAL,Y
13,GOVT,F,OBC,102905,LABOUR,NO,55,3,YES,3,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
13,GOVT,M,SC,77757,LABOUR,NO,62,4,YES,5,RURAL,Y
9,GOVT,M,OBC,72498,FARMER,NO,73,3,YES,5,RURAL,Y
13,GOVT,M,SC,127641,LABOUR,NO,57,2,YES,6,RURAL,Y
16,PVT,F,GEN,198328,ACCOUNTANT,YES,89,2,NO,8,URBAN,N
13,GOVT,M,OBC,104972,LABOUR,NO,56,3,NO,3,URBAN,Y
